"id","name","genre1","genre2","year"
"8615","Mr. Jarvis Bahringer V","Drama","Historical","1980"
"8616","Lenore Durgan","Western","Historical","1972"
"8617","Richie Wilderman","Western","Fantasy","2011"
"8618","Dr. Daija Zulauf","Drama","Fantasy","2011"
"8619","Chloe O'Keefe","Western","Fantasy","2021"
"8620","Asia Smith","Western","Animated","2021"
"8621","Kiel Huels","Drama","Animated","1972"
"8622","Dr. Aleen Flatley","Western","Fantasy","1972"
"8623","Dr. Jess Bernier","Drama","Animated","2021"
"8624","Prof. Aliza Borer","Western","Historical","2021"
"8625","Lucius Walsh","Drama","Historical","2011"
"8626","Dr. Keenan Streich","Western","Fantasy","1980"
"8627","Shana Feeney","Comedy","Historical","2000"
"8628","Wayne Eichmann DVM","Drama","Animated","2011"
"8629","Guy Kirlin","Drama","Animated","1980"
"8630","Lennie Fay","Drama","Fantasy","1972"
"8631","Prof. Cheyenne Kilback Sr.","Drama","Animated","2000"
"8632","Petra Corkery","Comedy","Historical","1980"
"8633","Prof. Asha Buckridge","Western","Historical","2000"
"8634","Martine Bauch","Drama","Historical","2021"
"8635","Aileen Will","Western","Fantasy","2011"
"8636","Reina Bode","Western","Fantasy","1972"
"8637","Braxton Macejkovic DVM","Western","Historical","1980"
"8638","Sydnie Greenholt","Comedy","Historical","1972"
"8639","Chanel Glover","Drama","Animated","2021"
"8640","Carson Johnson","Comedy","Fantasy","2021"
"8641","Maya Paucek","Drama","Animated","2011"
"8642","Ms. Marisa Kulas","Comedy","Animated","1980"
"8643","Santa Stamm","Western","Historical","1972"
"8644","Prof. Anahi Willms","Western","Fantasy","2021"
"8645","Dereck Zemlak","Comedy","Fantasy","1972"
"8646","Owen Heller","Drama","Fantasy","2011"
"8647","Rodrick Mueller","Comedy","Historical","1980"
"8648","Leanna Leffler","Drama","Historical","2000"
"8649","Cassidy Baumbach MD","Western","Animated","2011"
"8650","Rosella Ernser DDS","Western","Animated","2000"
"8651","Ms. Myriam Rempel II","Drama","Fantasy","1972"
"8652","Devan Schuppe Sr.","Western","Animated","2000"
"8653","Rashawn Maggio","Western","Fantasy","1980"
"8654","Dr. Kane Kautzer I","Comedy","Animated","2000"
"8655","Oma Marvin","Drama","Fantasy","1972"
"8656","Prof. Evie Zemlak","Western","Fantasy","1980"
"8657","Annabell Toy","Western","Animated","2000"
"8658","Richmond Erdman Sr.","Western","Fantasy","2021"
"8659","Alberta Pfeffer","Drama","Historical","2021"
"8660","Asia Feest III","Western","Historical","2000"
"8661","Pattie Daniel","Western","Animated","1980"
"8662","Edwina Hessel","Drama","Historical","1972"
"8663","Olaf Cronin","Western","Fantasy","2011"
"8664","Ella Hagenes","Western","Fantasy","2000"
"8665","Eugenia Rolfson","Comedy","Fantasy","2000"
"8666","Dr. Sheila Morissette","Comedy","Historical","2000"
"8667","Nella Swift","Comedy","Animated","2021"
"8668","Miss Kellie Casper","Comedy","Animated","2000"
"8669","Matt Zemlak PhD","Western","Animated","1980"
"8670","Mrs. Salma Collins MD","Comedy","Fantasy","1972"
"8671","Zackery Sporer","Comedy","Historical","2000"
"8672","Raleigh Stanton","Drama","Animated","1972"
"8673","Flossie Wehner III","Western","Animated","2021"
"8674","Clinton Smitham V","Comedy","Historical","2000"
"8675","Ike Corwin","Drama","Historical","1980"
"8676","Mr. Darien Lesch DVM","Drama","Animated","2000"
"8677","Waylon Streich","Comedy","Animated","2021"
"8678","Miss Willie O'Hara","Drama","Historical","2011"
"8679","Gia Hartmann","Comedy","Historical","2000"
"8680","Trystan Smitham","Drama","Historical","1972"
"8681","Jeremy Hickle","Western","Animated","1972"
"8682","Estevan Schinner","Drama","Historical","1980"
"8683","Ms. Keara Wilderman","Drama","Fantasy","2021"
"8684","Desiree Adams","Comedy","Animated","1972"
"8685","Prof. Bridie Gulgowski II","Drama","Historical","2000"
"8686","Maegan Ullrich","Drama","Animated","2011"
"8687","Prof. Jasmin Schultz","Drama","Animated","2000"
"8688","Jarret VonRueden Jr.","Comedy","Animated","2011"
"8689","Cathrine Emmerich","Western","Historical","2011"
"8690","London Torphy IV","Drama","Historical","1972"
"8691","Ramiro Dickens","Drama","Animated","1972"
"8692","Ludwig Johnson II","Western","Animated","1980"
"8693","Adalberto Nitzsche","Comedy","Fantasy","1980"
"8694","Jack Stoltenberg","Western","Animated","2011"
"8695","Dr. Scot Rolfson IV","Comedy","Historical","1972"
"8696","Theresia Bogan","Comedy","Fantasy","1980"
"8697","Prof. Justice Lueilwitz MD","Western","Animated","2000"
"8698","Madaline Carter Sr.","Drama","Animated","1980"
"8699","Matilde Ankunding","Western","Fantasy","2021"
"8700","Reinhold Connelly II","Comedy","Fantasy","2011"
"8701","Miss Betty Stroman","Comedy","Historical","2000"
"8702","Dr. Miller Auer IV","Western","Fantasy","2011"
"8703","Pearlie Collins","Western","Fantasy","1972"
"8704","Earnestine Lindgren","Comedy","Animated","2000"
"8705","Toni Satterfield","Western","Animated","1972"
"8706","Mr. Alexis Windler","Western","Fantasy","1972"
"8707","Vesta Legros DDS","Drama","Animated","1980"
"8708","Gideon Sawayn","Comedy","Fantasy","2000"
"8709","Ursula Durgan","Drama","Historical","2021"
"8710","Mr. Freddy Hand III","Drama","Historical","1980"
"8711","Tevin Boehm","Comedy","Historical","2021"
"8712","Asha Friesen","Western","Fantasy","2000"
"8713","Keith Keebler","Western","Historical","2011"
"8714","Jaclyn Spinka","Drama","Fantasy","2021"
"8715","Hattie Dickinson","Drama","Fantasy","2011"
"8716","Jennings Kuvalis","Western","Fantasy","1972"
"8717","Armand Dach V","Drama","Historical","2021"
"8718","Roderick Hessel PhD","Western","Animated","2011"
"8719","Miss Glenda King PhD","Western","Fantasy","1980"
"8720","Cristian Fisher IV","Drama","Historical","1972"
"8721","Theron Anderson","Comedy","Historical","2011"
"8722","Tyreek Goodwin","Comedy","Historical","1980"
"8723","Crystal Mohr","Drama","Historical","2000"
"8724","Terrence Ferry","Drama","Animated","2000"
"8725","Shayne Kihn","Drama","Historical","2011"
"8726","Aurelia Gorczany","Drama","Animated","2011"
"8727","Sedrick Bernier","Comedy","Historical","1980"
"8728","Jalon Stokes","Comedy","Historical","2021"
"8729","Billy Berge","Western","Historical","1980"
"8730","Dana Ebert PhD","Drama","Animated","2011"
"8731","Ernesto Mante","Comedy","Fantasy","2021"
"8732","Joey Von DDS","Drama","Fantasy","2021"
"8733","Edmund Reilly","Western","Fantasy","2000"
"8734","Dr. Adrian Koelpin Sr.","Comedy","Historical","2021"
"8735","Tamia Koss","Comedy","Fantasy","2000"
"8736","Mallory Schulist II","Comedy","Animated","2000"
"8737","Jaylen Haley Sr.","Drama","Fantasy","2011"
"8738","Mr. Nicklaus Wisozk PhD","Comedy","Fantasy","2011"
"8739","Yvette Grant","Drama","Fantasy","2011"
"8740","Prof. Ardith Vandervort","Western","Animated","2000"
"8741","Rasheed Leffler","Drama","Fantasy","2000"
"8742","Dr. Marietta Padberg","Comedy","Animated","2021"
"8743","Brianne Toy","Drama","Historical","2011"
"8744","Rickey Konopelski","Drama","Fantasy","1980"
"8745","Twila Rempel","Drama","Historical","2021"
"8746","Nayeli Rutherford DVM","Western","Historical","2011"
"8747","Katelin Emard","Comedy","Fantasy","1980"
"8748","Kelly Zulauf","Drama","Fantasy","2021"
"8749","Mr. Sylvan McClure","Drama","Animated","2021"
"8750","Bethany Hyatt III","Drama","Animated","2011"
"8751","Albert Jenkins","Comedy","Fantasy","2021"
"8752","Trenton Price","Comedy","Animated","1972"
"8753","Kristofer Gerlach","Comedy","Fantasy","2000"
"8754","Dorian Bashirian","Drama","Historical","1980"
"8755","Ivory Ankunding","Western","Animated","2011"
"8756","Maryam Bogan DVM","Comedy","Animated","2000"
"8757","Donato Harvey","Drama","Fantasy","2021"
"8758","Mason Zemlak","Comedy","Fantasy","2011"
"8759","Rhea Gottlieb","Comedy","Animated","2000"
"8760","Miss Eva Lubowitz","Western","Fantasy","2021"
"8761","Virginie Kutch Jr.","Comedy","Fantasy","1980"
"8762","Mrs. Cynthia Beatty","Western","Fantasy","2011"
"8763","Sheila Hermiston","Comedy","Animated","2011"
"8764","Levi Prohaska","Comedy","Fantasy","2011"
"8765","Ova Kutch II","Comedy","Fantasy","2011"
"8766","Aylin Denesik DDS","Comedy","Animated","1980"
"8767","Alexis Marks","Comedy","Historical","2011"
"8768","Edmond Mills","Comedy","Fantasy","2011"
"8769","Arielle Dach","Drama","Animated","2000"
"8770","Emile Towne","Drama","Fantasy","2000"
"8771","Electa Skiles","Comedy","Animated","2021"
"8772","Janelle Hirthe","Comedy","Historical","1972"
"8773","Kamryn Swift","Comedy","Historical","1980"
"8774","Prof. Merlin Ullrich MD","Western","Historical","1972"
"8775","Pearline Beahan","Western","Fantasy","2011"
"8776","Lincoln Sawayn","Comedy","Historical","1972"
"8777","Raoul Schinner","Western","Historical","2011"
"8778","Dayne Skiles","Comedy","Fantasy","2011"
"8779","Dr. Santiago Spencer","Western","Animated","2000"
"8780","Pete Denesik","Comedy","Fantasy","2021"
"8781","Trystan Goyette","Drama","Historical","1972"
"8782","Reymundo Pacocha","Western","Fantasy","2021"
"8783","Easter Grant MD","Western","Historical","2000"
"8784","Mrs. Haylee Rau Jr.","Comedy","Historical","2021"
"8785","Aida McClure DVM","Drama","Fantasy","1980"
"8786","Lance Kerluke","Western","Fantasy","2011"
"8787","Dillan Heidenreich","Drama","Historical","2011"
"8788","Ms. Laurine Kuvalis Sr.","Drama","Historical","1980"
"8789","Malinda Stiedemann","Comedy","Animated","2011"
"8790","Zelda Roberts","Comedy","Historical","2000"
"8791","Miss Dena Rutherford","Western","Animated","1980"
"8792","Dr. Kaycee Shanahan Jr.","Western","Fantasy","2000"
"8793","Dena Huel","Comedy","Fantasy","2011"
"8794","Prof. Laurel Fadel Jr.","Drama","Historical","1980"
"8795","Kobe Hickle","Drama","Animated","1980"
"8796","Kylie Schultz","Drama","Historical","1972"
"8797","Duncan Dickinson","Comedy","Historical","1980"
"8798","Alva Huel","Drama","Historical","2000"
"8799","Shakira Fisher","Drama","Animated","2000"
"8800","Mrs. Abagail Jones","Drama","Animated","1980"
"8801","Madeline Bogan","Comedy","Historical","1972"
"8802","Monserrat Yost","Western","Historical","2011"
"8803","Elliot Littel","Drama","Fantasy","1972"
"8804","Jailyn Nienow DDS","Drama","Historical","1980"
"8805","Dr. Dedric Wisoky DVM","Drama","Historical","1980"
"8806","Aubree Beier","Drama","Animated","2000"
"8807","Nola Swift","Comedy","Animated","2000"
"8808","Marge Hickle","Drama","Historical","2011"
"8809","Mrs. Stephania Jones","Comedy","Fantasy","1972"
"8810","Jimmy Pfannerstill I","Drama","Fantasy","2011"
"8811","Ms. Dorothy Bailey","Drama","Historical","1972"
"8812","Fleta Lowe MD","Drama","Fantasy","1980"
"8813","Viviane Heathcote","Western","Animated","2021"
"8814","Dr. Arjun Hartmann","Drama","Historical","1980"
"8815","Shanny Schumm","Comedy","Historical","1972"
"8816","Prof. Rahsaan Wilkinson","Drama","Historical","2000"
"8817","Dr. Bud Klocko MD","Drama","Historical","2000"
"8818","Damien Heathcote","Comedy","Animated","2011"
"8819","Prof. Eleanora Anderson Jr.","Comedy","Historical","1980"
"8820","Ian Schmeler","Western","Historical","1980"
"8821","Mr. Granville Altenwerth","Comedy","Historical","1980"
"8822","Marilou Casper Sr.","Drama","Historical","2011"
"8823","Mr. Brant Koss II","Drama","Historical","2011"
"8824","Jovanny Huels","Western","Animated","2021"
"8825","Melba Doyle","Western","Animated","2011"
"8826","Marlene Roob","Western","Animated","2000"
"8827","Jayson Botsford","Western","Fantasy","1980"
"8828","Valerie Lakin","Comedy","Historical","1972"
"8829","Bailey Goldner","Comedy","Fantasy","2021"
"8830","Justice Lind","Comedy","Historical","1972"
"8831","Jaden Schuppe","Comedy","Historical","2021"
"8832","Enoch Romaguera","Comedy","Historical","2011"
"8833","Raymond Brakus","Drama","Fantasy","2000"
"8834","Dr. Coleman Moore MD","Western","Historical","1972"
"8835","Jefferey D'Amore","Western","Fantasy","2021"
"8836","Nayeli Becker","Drama","Historical","1980"
"8837","Prof. Sterling Rempel","Western","Fantasy","2011"
"8838","Maximilian Jakubowski","Comedy","Animated","1972"
"8839","Markus Friesen","Western","Animated","2000"
"8840","Anderson Willms","Drama","Animated","1980"
"8841","Mr. Charles Lueilwitz II","Drama","Historical","1980"
"8842","Claudia Metz","Drama","Historical","1972"
"8843","Ashley Bode","Comedy","Fantasy","2011"
"8844","Cali Barton","Western","Historical","2021"
"8845","Prof. Karson Hahn I","Drama","Fantasy","1980"
"8846","Murphy Effertz Jr.","Western","Fantasy","2011"
"8847","Jimmie Hahn I","Comedy","Historical","2011"
"8848","Ms. Gerda Kuphal IV","Drama","Historical","2021"
"8849","Kianna Ebert MD","Western","Animated","2000"
"8850","Abelardo Mertz","Drama","Historical","2000"
"8851","Mr. Brannon Haag","Comedy","Animated","1980"
"8852","Prof. Constance Medhurst I","Drama","Animated","1972"
"8853","Adell Quigley","Comedy","Fantasy","1980"
"8854","Marianna Nader","Drama","Historical","1972"
"8855","Agustina Zieme","Drama","Animated","2021"
"8856","Malcolm Pfannerstill","Western","Fantasy","2011"
"8857","Franz Koss","Drama","Animated","2021"
"8858","Beau Stark","Comedy","Animated","1980"
"8859","Ms. Jeanie Ondricka","Comedy","Historical","2000"
"8860","Mr. Sim Gutkowski MD","Western","Historical","2021"
"8861","Alba Mayert Sr.","Comedy","Historical","1972"
"8862","Prof. Aiden Auer III","Comedy","Fantasy","1972"
"8863","Kurt Schiller","Western","Animated","2000"
"8864","Georgette Thiel","Western","Fantasy","1980"
"8865","Tania Mertz","Western","Animated","2000"
"8866","Jayme Schroeder","Western","Animated","2000"
"8867","Leslie Jast","Western","Historical","2011"
"8868","Mr. Cooper Crooks","Drama","Fantasy","2000"
"8869","Prof. Rebekah Fritsch DVM","Comedy","Historical","2011"
"8870","Reginald Lindgren PhD","Western","Fantasy","2000"
"8871","Ms. Alexandra Hudson Sr.","Comedy","Fantasy","1972"
"8872","Gerda Baumbach","Western","Fantasy","2000"
"8873","Coy Rosenbaum Jr.","Western","Animated","2000"
"8874","Queen Rohan","Western","Animated","2000"
"8875","Van Douglas","Western","Historical","2000"
"8876","Keshaun Hoeger","Western","Fantasy","1980"
"8877","Mark Hodkiewicz","Comedy","Fantasy","2011"
"8878","Dr. Katarina Runte Jr.","Drama","Animated","2021"
"8879","Mrs. Reba Padberg DVM","Western","Fantasy","1972"
"8880","Dax Ebert","Comedy","Historical","2021"
"8881","Mack Robel","Comedy","Historical","2000"
"8882","Carleton Heathcote","Drama","Historical","1972"
"8883","Pasquale Rolfson","Drama","Historical","2011"
"8884","Hilma Johns","Comedy","Historical","2011"
"8885","Prof. Kenyatta Hudson","Drama","Animated","1980"
"8886","Prof. David Bosco","Comedy","Fantasy","1980"
"8887","Mr. Rashawn Aufderhar MD","Comedy","Fantasy","2000"
"8888","Erik Metz","Drama","Animated","2011"
"8889","Antonietta Mraz","Drama","Historical","1980"
"8890","Ms. Delia Graham PhD","Western","Historical","2021"
"8891","Amaya Runte","Western","Fantasy","1972"
"8892","Demario Quitzon","Western","Animated","2011"
"8893","Miller Goodwin","Comedy","Animated","1972"
"8894","Dr. Rebecca Hayes I","Drama","Fantasy","1972"
"8895","Cristobal Barrows","Western","Animated","1980"
"8896","Beatrice Pollich","Comedy","Animated","2000"
"8897","Beau O'Kon","Comedy","Fantasy","2011"
"8898","Julianne Hessel MD","Western","Fantasy","1980"
"8899","Ms. Malinda Bode","Drama","Fantasy","1980"
"8900","Jayne Collier","Comedy","Animated","2021"
"8901","Vada Gutmann","Comedy","Fantasy","2021"
"8902","Lorine Marquardt","Comedy","Fantasy","2021"
"8903","Marina Fahey V","Drama","Historical","2000"
"8904","Dalton Walter Jr.","Western","Fantasy","2011"
"8905","Prof. Lennie Stanton","Comedy","Historical","2000"
"8906","Lilian Ruecker","Western","Historical","1972"
"8907","Lydia Kozey","Drama","Animated","2000"
"8908","Dale Veum","Comedy","Animated","2021"
"8909","Santa Bosco","Comedy","Animated","2021"
"8910","Garland Kuvalis","Comedy","Fantasy","1972"
"8911","Elwin Hyatt","Drama","Fantasy","2021"
"8912","Dr. Shanelle Rutherford V","Western","Fantasy","1980"
"8913","Alejandrin Lesch PhD","Western","Animated","1980"
"8914","Reymundo Bruen III","Drama","Historical","1972"
"8915","Kasandra Cartwright","Western","Fantasy","2000"
"8916","Miss Julianne Bogan","Western","Fantasy","1972"
"8917","Margarette Bergstrom MD","Western","Historical","1972"
"8918","Reuben Lebsack","Western","Historical","2021"
"8919","Lydia Mosciski","Western","Historical","2000"
"8920","Maxime Rutherford","Drama","Historical","2000"
"8921","Rosalyn Ziemann","Comedy","Fantasy","1972"
"8922","Jaycee Cummerata","Drama","Fantasy","2000"
"8923","Mr. Alexandre Rohan I","Comedy","Historical","2000"
"8924","Elinor Bernhard","Drama","Fantasy","2021"
"8925","Daija Bailey","Comedy","Fantasy","1980"
"8926","Elfrieda Vandervort","Comedy","Fantasy","2000"
"8927","Miss Isobel Nienow","Comedy","Historical","2021"
"8928","Prof. Anita Weissnat","Western","Fantasy","1972"
"8929","Dr. Tracey Mertz","Western","Fantasy","2011"
"8930","Gabrielle Greenfelder","Drama","Historical","2000"
"8931","Matilde Williamson","Western","Animated","2021"
"8932","Carlotta Terry","Western","Historical","2021"
"8933","Leta Feil","Drama","Historical","2021"
"8934","Jennings Walker","Drama","Fantasy","2000"
"8935","Freida Farrell","Comedy","Fantasy","2011"
"8936","Omer Wolf","Comedy","Historical","1972"
"8937","Phoebe Rippin","Western","Historical","2011"
"8938","Rhett White","Drama","Historical","2011"
"8939","Alfred Yundt","Western","Fantasy","2021"
"8940","Mrs. Jude Tillman DVM","Drama","Historical","1980"
"8941","Miss Felipa Carroll","Drama","Historical","1980"
"8942","Carli Cruickshank","Drama","Fantasy","2011"
"8943","Clarabelle Brakus Sr.","Drama","Historical","2011"
"8944","Larry Maggio","Comedy","Fantasy","2021"
"8945","Prof. Loyal Grady IV","Comedy","Fantasy","2011"
"8946","Prof. Ahmed Lang DDS","Comedy","Animated","2021"
"8947","Miss Winnifred Wiegand IV","Drama","Historical","1972"
"8948","Marlon Herman","Drama","Animated","1972"
"8949","Jamar Volkman","Comedy","Historical","1972"
"8950","Lera Hansen","Western","Historical","2011"
"8951","Sarina Steuber","Drama","Animated","1972"
